wrist_roll_L,wrist_roll_F,grip_L,grip_F,raw_L,raw_F
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.9,48.2,2301,1570
-8.2,-8.2,48.9,48.2,2301,1570
-8.1,-8.2,48.8,48.2,2302,1570
-8.2,-8.2,48.8,48.2,2302,1570
-8.1,-8.2,48.8,48.2,2302,1570
-8.1,-8.2,48.8,48.2,2302,1570
-8.0,-8.2,48.8,48.2,2302,1570
-8.0,-8.2,48.8,48.2,2302,1570
-7.9,-8.2,48.8,48.2,2302,1570
-7.9,-8.2,48.9,48.2,2301,1570
-7.8,-8.2,48.9,48.2,2301,1570
-7.7,-8.2,48.9,48.2,2301,1570
-7.4,-8.2,48.9,48.2,2301,1570
-7.1,-8.2,48.9,48.2,2301,1570
-6.5,-8.1,48.9,48.2,2301,1570
-5.9,-8.0,48.9,48.2,2301,1570
-5.3,-7.8,48.9,48.2,2301,1570
-4.7,-7.4,48.9,48.2,2301,1570
-4.1,-6.9,48.9,48.2,2301,1570
-3.6,-6.5,48.9,48.2,2301,1570
-3.1,-5.8,48.9,48.2,2301,1570
-2.8,-5.3,48.9,48.2,2301,1570
-2.7,-4.8,48.9,48.2,2301,1570
-2.6,-4.3,48.9,48.2,2301,1570
-2.6,-3.8,48.9,48.2,2301,1570
-2.6,-3.4,48.9,48.2,2301,1570
-2.6,-3.2,48.9,48.2,2301,1570
-2.5,-3.0,48.9,48.2,2301,1570
-2.4,-2.9,48.9,48.2,2301,1570
-2.3,-2.8,48.9,48.2,2301,1570
-2.3,-2.7,48.9,48.2,2301,1570
-2.3,-2.6,48.9,48.2,2301,1570
-2.3,-2.6,48.9,48.2,2301,1570
-2.4,-2.6,48.9,48.2,2301,1570
-2.5,-2.6,48.9,48.2,2301,1570
-2.8,-2.6,48.9,48.2,2301,1570
-2.8,-2.6,48.9,48.2,2301,1570
-2.9,-2.6,48.9,48.2,2301,1570
-3.0,-2.6,48.9,48.2,2301,1570
-3.0,-2.6,48.9,48.2,2301,1570
-3.1,-2.6,48.9,48.2,2301,1570
-3.1,-2.7,48.9,48.2,2302,1570
-3.1,-2.7,48.8,48.2,2302,1570
-3.2,-2.8,48.8,48.2,2302,1570
-3.4,-2.8,48.8,48.2,2302,1570
-3.6,-2.9,48.8,48.2,2302,1570
-3.7,-3.0,48.8,48.2,2303,1570
-3.9,-3.1,48.7,48.2,2304,1570
-4.0,-3.2,48.5,48.2,2307,1570
-4.1,-3.3,47.9,48.2,2318,1570
-4.2,-3.4,47.1,48.2,2330,1569
-4.2,-3.5,46.4,47.9,2340,1564
-4.2,-3.7,45.9,47.2,2348,1557
-4.2,-3.8,45.8,46.7,2349,1549
-4.3,-3.9,45.3,46.2,2357,1544
-4.3,-4.0,44.5,45.9,2376,1540
-4.2,-4.0,43.4,45.7,2388,1537
-4.2,-4.0,42.3,45.1,2404,1528
-4.2,-4.1,41.6,44.0,2415,1515
-4.2,-4.1,40.7,43.0,2428,1501
-4.3,-4.1,40.1,42.1,2438,1490
-4.4,-4.1,39.9,41.1,2440,1477
-4.4,-4.1,39.9,40.4,2440,1468
-4.4,-4.1,39.9,40.0,2440,1464
-4.3,-4.1,39.9,39.9,2440,1463
